id;classification_id;parent_id;description;reference;attribute1_oto;attribute2_oto;attribute3_oto;attribute4_oto;attribute5_anc;attribute6_anc;attribute7_anc;attribute8_anc;attribute9_anc;attribute10_anc;attribute11_anc;attribute12_anc;attribute13_anc;attribute14_anc;attribute15_anc
155;17;;;;Iodine-131;;;;;;;;;;;;;;
156;17;;;;Iron;;;;;;;;;;;;;;
157;17;;;;Iron, ion;;;;;;;;;;;;;;
158;17;;;;Krypton-85;;;;;;;;;;;;;;
159;17;;;;Krypton-85m;;;;;;;;;;;;;;
160;17;;;;Lanthanides;;;;;;;;;;;;;;
161;17;;;;Lead;;;;;;;;;;;;;;
162;17;;;;Lead dioxide;;;;;;;;;;;;;;
163;17;;;;Lead-210;;;;;;;;;;;;;;
164;17;;;;Low radioactive wastes;;;;;;;;;;;;;;
165;17;;;;Magnesium;;;;;;;;;;;;;;
166;17;;;;Magnesium chloride;;;;;;;;;;;;;;
167;17;;;;Magnesium, ion;;;;;;;;;;;;;;
168;17;;;;Manganese;;;;;;;;;;;;;;
169;17;;;;Manganese-54;;;;;;;;;;;;;;
170;17;;;;Medium radioactive wastes;;;;;;;;;;;;;;
171;17;;;;Mercaptan, unspecified;;;;;;;;;;;;;;
172;17;;;;Mercury;;;;;;;;;;;;;;
173;17;;;;Metallic ions, unspecified;;;;;;;;;;;;;;
174;17;;;;Metals, unspecified;;;;;;;;;;;;;;
175;17;;;;Methane, bromo-, Halon 1001;;;;;;;;;;;;;;
176;17;;;;Methane, bromotrifluoro-, Halon 1301;;;;;;;;;;;;;;
177;17;;;;Methane, chlorodifluoro-, HCFC-22;;;;;;;;;;;;;;
178;17;;;;Methane, chlorotrifluoro-, CFC-13;;;;;;;;;;;;;;
179;17;;;;Methane, dichloro-, HCC-30;;;;;;;;;;;;;;
180;17;;;;Methane, dichlorodifluoro-, CFC-12;;;;;;;;;;;;;;
181;17;;;;Methane, difluoro-, HFC-32;;;;;;;;;;;;;;
182;17;;;;Methane, fossil;;;;;;;;;;;;;;
183;17;;;;Methane, monochloro-, R-40;;;;;;;;;;;;;;
184;17;;;;Methane, tetrafluoro-, FC-14;;;;;;;;;;;;;;
185;17;;;;Methane, trichlorofluoro-, CFC-11;;;;;;;;;;;;;;
186;17;;;;Methane, trifluoro-, HFC-23;;;;;;;;;;;;;;
187;17;;;;Methanol;;;;;;;;;;;;;;
188;17;;;;Methyl acrylate;;;;;;;;;;;;;;
189;17;;;;Methyl methacrylate;;;;;;;;;;;;;;
190;17;;;;Molybdenum;;;;;;;;;;;;;;
191;17;;;;NMVOC, non-methane volatile organic compounds, unspecified origin;;;;;;;;;;;;;;
192;17;;;;Naphthalene;;;;;;;;;;;;;;
193;17;;;;Nickel;;;;;;;;;;;;;;
194;17;;;;Nickel, ion;;;;;;;;;;;;;;
195;17;;;;Nitrate;;;;;;;;;;;;;;
196;17;;;;Nitric acid;;;;;;;;;;;;;;
197;17;;;;Nitrite;;;;;;;;;;;;;;
198;17;;;;Nitrogen;;;;;;;;;;;;;;
199;17;;;;Nitrogen dioxide;;;;;;;;;;;;;;
200;17;;;;Nitrogen fluoride;;;;;;;;;;;;;;
201;17;;;;Nitrogen monoxide;;;;;;;;;;;;;;
202;17;;;;Nitrogen oxides ;;;;;;;;;;;;;;
203;17;;;;Nitrogen, atmospheric;;;;;;;;;;;;;;
204;17;;;;Nitrogen, organic bound;;;;;;;;;;;;;;
205;17;;;;Nitrogen, total;;;;;;;;;;;;;;
206;17;;;;Nitrogenous Matter, unspecified, as N;;;;;;;;;;;;;;
207;17;;;;Noble gases, radioactive, unspecified;;;;;;;;;;;;;;
208;17;;;;Octane;;;;;;;;;;;;;;
209;17;;;;Oils, unspecified;;;;;;;;;;;;;;
210;17;;;;Organic chlorine compounds;;;;;;;;;;;;;;
211;17;;;;Organic chlorine compounds, unspecified;;;;;;;;;;;;;;
212;17;;;;Organic compounds, dissolved;;;;;;;;;;;;;;
213;17;;;;Organic compounds, unspecified;;;;;;;;;;;;;;
214;17;;;;Overburden (deposited);;;;;;;;;;;;;;
215;17;;;;Oxygen;;;;;;;;;;;;;;
216;17;;;;PAH, polycyclic aromatic hydrocarbons;;;;;;;;;;;;;;
217;17;;;;Palladium;;;;;;;;;;;;;;
218;17;;;;Particulates, < 2.5 um ;;;;;;;;;;;;;;
219;17;;;;Particulates, > 2.5 um, and < 10um;;;;;;;;;;;;;;
220;17;;;;Pentane;;;;;;;;;;;;;;
221;17;;;;Phenanthrene;;;;;;;;;;;;;;
222;17;;;;Phenol;;;;;;;;;;;;;;
223;17;;;;Phenol, pentachloro-;;;;;;;;;;;;;;
224;17;;;;Phosphate;;;;;;;;;;;;;;
225;17;;;;Phosphine;;;;;;;;;;;;;;
226;17;;;;Phosphorus;;;;;;;;;;;;;;
227;17;;;;Plutonium-alpha;;;;;;;;;;;;;;
228;17;;;;Polonium-210;;;;;;;;;;;;;;
229;17;;;;Polychlorinated biphenyls;;;;;;;;;;;;;;
230;17;;;;Polychlorinated dibenzo-p-dioxins (2,3,7,8 - TCDD);;;;;;;;;;;;;;
231;17;;;;Potassium;;;;;;;;;;;;;;
232;17;;;;Potassium, ion;;;;;;;;;;;;;;
233;17;;;;Propane;;;;;;;;;;;;;;
234;17;;;;Propene;;;;;;;;;;;;;;
235;17;;;;Propionic acid;;;;;;;;;;;;;;
236;17;;;;Propylene glycol methyl ether acetate;;;;;;;;;;;;;;
237;17;;;;Protactinium-234;;;;;;;;;;;;;;
238;17;;;;Radioactive species, alpha emitters;;;;;;;;;;;;;;
239;17;;;;Radioactive tailings;;;;;;;;;;;;;;
240;17;;;;Radium-224;;;;;;;;;;;;;;
241;17;;;;Radium-226;;;;;;;;;;;;;;
242;17;;;;Radium-228;;;;;;;;;;;;;;
243;17;;;;Radon-222;;;;;;;;;;;;;;
244;17;;;;Rhodium;;;;;;;;;;;;;;
245;17;;;;Ruthenium-106;;;;;;;;;;;;;;
246;17;;;;Scandium;;;;;;;;;;;;;;
247;17;;;;Selenium;;;;;;;;;;;;;;
248;17;;;;Silicate particles;;;;;;;;;;;;;;
249;17;;;;Silicon dioxide (silica);;;;;;;;;;;;;;
250;17;;;;Silicon tetrafluoride;;;;;;;;;;;;;;
251;17;;;;Silver;;;;;;;;;;;;;;
252;17;;;;Silver, ion;;;;;;;;;;;;;;
253;17;;;;Silver-110;;;;;;;;;;;;;;
254;17;;;;Sodium;;;;;;;;;;;;;;
255;17;;;;Sodium chloride, rock salt;;;;;;;;;;;;;;
256;17;;;;Sodium hypochlorite;;;;;;;;;;;;;;
257;17;;;;Sodium sulphate;;;;;;;;;;;;;;
258;17;;;;Sodium, ion;;;;;;;;;;;;;;
259;17;;;;Soil loss by erosion into water;;;;;;;;;;;;;;
260;17;;;;Solved solids;;;;;;;;;;;;;;
261;17;;;;Spoil (deposited);;;;;;;;;;;;;;
262;17;;;;Strontium;;;;;;;;;;;;;;
