id;classification_id;parent_id;description;reference;attribute1_oto;attribute2_oto;attribute3_oto;attribute4_oto;attribute5_anc;attribute6_anc;attribute7_anc;attribute8_anc;attribute9_anc;attribute10_anc;attribute11_anc;attribute12_anc;attribute13_anc;attribute14_anc;attribute15_anc
170;7;;;;reserved;;;;;;;;;;;;;;
171;7;;;;reserved;;;;;;;;;;;;;;
172;7;;;;reserved;;;;;;;;;;;;;;
173;7;;;;reserved;;;;;;;;;;;;;;
174;7;;;;reserved;;;;;;;;;;;;;;
175;7;;;;reserved;;;;;;;;;;;;;;
176;7;;;;reserved;;;;;;;;;;;;;;
177;7;;;;reserved;;;;;;;;;;;;;;
178;7;;;;reserved;;;;;;;;;;;;;;
179;7;;;;reserved;;;;;;;;;;;;;;
180;7;;;;reserved;;;;;;;;;;;;;;
181;7;;;;reserved;;;;;;;;;;;;;;
182;7;;;;reserved;;;;;;;;;;;;;;
183;7;;;;reserved;;;;;;;;;;;;;;
184;7;;;;reserved;;;;;;;;;;;;;;
185;7;;;;reserved;;;;;;;;;;;;;;
186;7;;;;reserved;;;;;;;;;;;;;;
187;7;;;;reserved;;;;;;;;;;;;;;
188;7;;;;reserved;;;;;;;;;;;;;;
189;7;;;;reserved;;;;;;;;;;;;;;
190;7;;;;reserved;;;;;;;;;;;;;;
191;7;;;;reserved;;;;;;;;;;;;;;
192;7;;;;reserved;;;;;;;;;;;;;;
193;7;;;;reserved;;;;;;;;;;;;;;
194;7;;;;reserved;;;;;;;;;;;;;;
195;7;;;;reserved;;;;;;;;;;;;;;
196;7;;;;reserved;;;;;;;;;;;;;;
197;7;;;;reserved;;;;;;;;;;;;;;
198;7;;;;reserved;;;;;;;;;;;;;;
199;7;;;;reserved;;;;;;;;;;;;;;
200;7;;;;reserved;;;;;;;;;;;;;;
201;7;;;;reserved;;;;;;;;;;;;;;
202;7;;;;reserved;;;;;;;;;;;;;;
203;7;;;;reserved;;;;;;;;;;;;;;
204;7;;;;reserved;;;;;;;;;;;;;;
205;7;;;;reserved;;;;;;;;;;;;;;
206;7;;;;reserved;;;;;;;;;;;;;;
207;7;;;;reserved;;;;;;;;;;;;;;
208;7;;;;reserved;;;;;;;;;;;;;;
209;7;;;;reserved;;;;;;;;;;;;;;
210;7;;;;reserved;;;;;;;;;;;;;;
211;7;;;;reserved;;;;;;;;;;;;;;
212;7;;;;reserved;;;;;;;;;;;;;;
213;7;;;;reserved;;;;;;;;;;;;;;
214;7;;;;reserved;;;;;;;;;;;;;;
215;7;;;;reserved;;;;;;;;;;;;;;
216;7;;;;reserved;;;;;;;;;;;;;;
217;7;;;;reserved;;;;;;;;;;;;;;
218;7;;;;reserved;;;;;;;;;;;;;;
219;7;;;;reserved;;;;;;;;;;;;;;
220;7;;;;reserved;;;;;;;;;;;;;;
221;7;;;;reserved;;;;;;;;;;;;;;
222;7;;;;reserved;;;;;;;;;;;;;;
223;7;;;;reserved;;;;;;;;;;;;;;
224;7;;;;reserved;;;;;;;;;;;;;;
225;7;;;;reserved;;;;;;;;;;;;;;
226;7;;;;reserved;;;;;;;;;;;;;;
227;7;;;;reserved;;;;;;;;;;;;;;
228;7;;;;reserved;;;;;;;;;;;;;;
229;7;;;;reserved;;;;;;;;;;;;;;
230;7;;;;reserved;;;;;;;;;;;;;;
231;7;;;;reserved;;;;;;;;;;;;;;
232;7;;;;reserved;;;;;;;;;;;;;;
233;7;;;;reserved;;;;;;;;;;;;;;
234;7;;;;reserved;;;;;;;;;;;;;;
235;7;;;;reserved;;;;;;;;;;;;;;
236;7;;;;reserved;;;;;;;;;;;;;;
237;7;;;;reserved;;;;;;;;;;;;;;
238;7;;;;reserved;;;;;;;;;;;;;;
239;7;;;;reserved;;;;;;;;;;;;;;
240;7;;;;reserved;;;;;;;;;;;;;;
241;7;;;;reserved;;;;;;;;;;;;;;
242;7;;;;reserved;;;;;;;;;;;;;;
243;7;;;;reserved;;;;;;;;;;;;;;
244;7;;;;reserved;;;;;;;;;;;;;;
